Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Total Revenue
16049,41,6,1899.68,3,3,3,333,Loyal,1899.68
16050,174,3,300.7,2,2,1,221,Needs Attention,300.7
16051,682,1,188.44,1,1,1,111,Lost,188.44
16052,55,1,362.06,3,1,2,312,Needs Attention,362.06
16053,33,6,3634.84,3,3,4,334,Loyal,3634.84
16054,146,4,2111.88,2,2,3,223,At Risk,2111.88
16055,221,1,134.8,2,1,1,211,Lost,134.8
16056,46,1,664.85,3,1,2,312,Needs Attention,664.85
16057,17,10,3854.85,4,3,4,434,Champions,3854.85
16058,407,1,62.7,1,1,1,111,Lost,62.7
16059,66,12,3217.77,3,3,4,334,Loyal,3217.77
16060,401,3,541.95,1,2,2,122,At Risk,541.95
16061,432,1,89.65,1,1,1,111,Lost,89.65
16062,10,8,2863.45,4,3,4,434,Champions,2863.45
16063,261,1,335.32,2,1,1,211,Lost,335.32
16064,726,1,111.0,1,1,1,111,Lost,111.0
16065,366,8,2382.62,2,3,4,234,At Risk,2382.62
16066,17,5,1521.87,4,2,3,423,Champions,1521.87
16067,563,3,3395.29,1,2,4,124,At Risk,3395.29
16068,594,1,122.93,1,1,1,111,Lost,122.93
16069,418,1,457.7,1,1,2,112,Needs Attention,457.7
16070,23,2,852.15,4,1,2,412,Needs Attention,852.15
16071,45,4,1076.8,3,2,3,323,Loyal,1076.8
16072,289,4,4328.89,2,2,4,224,At Risk,4328.89
16073,298,1,122.4,2,1,1,211,Lost,122.4
16074,391,1,265.25,1,1,1,111,Lost,265.25
16075,503,2,736.93,1,1,2,112,Needs Attention,736.93
16076,4,10,2234.73,4,3,3,433,Champions,2234.73
16077,626,1,2300.4,1,1,3,113,Needs Attention,2300.4
16078,284,2,362.99,2,1,2,212,Needs Attention,362.99
16079,17,3,1352.0,4,2,3,423,Champions,1352.0
16080,82,4,602.56,3,2,2,322,Needs Attention,602.56
16081,57,8,4460.18,3,3,4,334,Loyal,4460.18
16082,671,1,106.75,1,1,1,111,Lost,106.75
16083,101,4,2351.42,2,2,4,224,At Risk,2351.42
16084,300,1,436.18,2,1,2,212,Needs Attention,436.18
16085,24,12,2343.53,4,3,4,434,Champions,2343.53
16086,60,10,2864.99,3,3,4,334,Loyal,2864.99
16087,390,5,1739.92,1,2,3,123,At Risk,1739.92
16088,576,2,1437.43,1,1,3,113,Needs Attention,1437.43
16089,387,2,271.44,1,1,1,111,Lost,271.44
16090,625,1,205.91,1,1,1,111,Lost,205.91
16091,155,2,315.06,2,1,1,211,Lost,315.06
16092,115,6,1587.94,2,3,3,233,At Risk,1587.94
16093,107,1,17.0,2,1,1,211,Lost,17.0
16094,12,11,3695.56,4,3,4,434,Champions,3695.56
16095,457,1,447.05,1,1,2,112,Needs Attention,447.05
16096,265,4,1584.97,2,2,3,223,At Risk,1584.97
16097,241,1,185.05,2,1,1,211,Lost,185.05
16098,88,14,4448.1,3,3,4,334,Loyal,4448.1
16099,51,7,1573.2,3,3,3,333,Loyal,1573.2
16100,463,1,582.64,1,1,2,112,Needs Attention,582.64
16101,71,4,3229.16,3,2,4,324,Loyal,3229.16
16102,43,3,1842.14,3,2,3,323,Loyal,1842.14
16103,8,22,6191.71,4,3,4,434,Champions,6191.71
16104,62,9,2778.61,3,3,4,334,Loyal,2778.61
16105,249,5,2386.19,2,2,4,224,At Risk,2386.19
16106,66,1,108.38,3,1,1,311,Needs Attention,108.38
16107,18,7,3204.16,4,3,4,434,Champions,3204.16
16108,85,4,2235.92,3,2,3,323,Loyal,2235.92
16109,219,3,939.48,2,2,3,223,At Risk,939.48
16110,46,4,1819.27,3,2,3,323,Loyal,1819.27
16111,429,1,562.48,1,1,2,112,Needs Attention,562.48
16112,144,4,195.74,2,2,1,221,Needs Attention,195.74
16113,184,1,161.38,2,1,1,211,Lost,161.38
16114,171,1,135.75,2,1,1,211,Lost,135.75
16115,10,12,2575.14,4,3,4,434,Champions,2575.14
16116,212,1,612.78,2,1,2,212,Needs Attention,612.78
16117,190,3,654.4,2,2,2,222,At Risk,654.4
16118,653,1,4376.25,1,1,4,114,Needs Attention,4376.25
16119,9,8,1720.81,4,3,3,433,Champions,1720.81
16120,60,6,3056.91,3,3,4,334,Loyal,3056.91
16121,58,5,1477.09,3,2,3,323,Loyal,1477.09
16122,74,6,1001.34,3,3,3,333,Loyal,1001.34
16123,52,1,307.78,3,1,1,311,Needs Attention,307.78
16124,318,4,1772.49,2,2,3,223,At Risk,1772.49
16125,368,14,4587.65,2,3,4,234,At Risk,4587.65
16126,30,15,14646.8,3,3,4,334,Loyal,14646.8
16127,40,2,801.31,3,1,2,312,Needs Attention,801.31
16128,18,11,3801.05,4,3,4,434,Champions,3801.05
16129,408,3,1396.05,1,2,3,123,At Risk,1396.05
16130,423,4,987.48,1,2,3,123,At Risk,987.48
16131,52,12,9957.42,3,3,4,334,Loyal,9957.42
16132,545,2,664.2,1,1,2,112,Needs Attention,664.2
16133,4,56,22992.26,4,3,4,434,Champions,22992.26
16134,22,5,2145.34,4,2,3,423,Champions,2145.34
16135,263,2,819.45,2,1,2,212,Needs Attention,819.45
16136,60,4,946.8,3,2,3,323,Loyal,946.8
16137,681,1,422.7,1,1,2,112,Needs Attention,422.7
16138,379,3,910.35,2,2,3,223,At Risk,910.35
16139,19,5,1111.15,4,2,3,423,Champions,1111.15
16140,66,3,1557.6,3,2,3,323,Loyal,1557.6
16141,89,2,955.94,3,1,3,313,Loyal,955.94
16142,250,1,535.34,2,1,2,212,Needs Attention,535.34
16143,4,12,4910.83,4,3,4,434,Champions,4910.83
16144,247,1,175.2,2,1,1,211,Lost,175.2
16145,9,19,6805.44,4,3,4,434,Champions,6805.44
16146,158,4,946.38,2,2,3,223,At Risk,946.38
16147,134,5,2398.91,2,2,4,224,At Risk,2398.91
16148,297,2,386.62,2,1,2,212,Needs Attention,386.62
16149,5,3,422.22,4,2,2,422,Needs Attention,422.22
16150,43,10,4395.59,3,3,4,334,Loyal,4395.59
16152,269,1,1829.04,2,1,3,213,Needs Attention,1829.04
16153,50,11,5133.49,3,3,4,334,Loyal,5133.49
16155,382,5,796.9,1,2,2,122,At Risk,796.9
16156,9,20,6218.18,4,3,4,434,Champions,6218.18
16157,16,3,656.69,4,2,2,422,Needs Attention,656.69
16158,523,9,628.32,1,3,2,132,At Risk,628.32
16159,282,4,1232.79,2,2,3,223,At Risk,1232.79
16160,66,2,1025.44,3,1,3,313,Loyal,1025.44
16161,2,43,12831.8,4,3,4,434,Champions,12831.8
16162,253,1,37.4,2,1,1,211,Lost,37.4
16163,233,6,2849.58,2,3,4,234,At Risk,2849.58
16164,18,3,822.48,4,2,2,422,Needs Attention,822.48
16165,506,1,79.9,1,1,1,111,Lost,79.9
16166,429,2,435.83,1,1,2,112,Needs Attention,435.83
16167,415,5,1386.12,1,2,3,123,At Risk,1386.12
16168,11,66,10636.47,4,3,4,434,Champions,10636.47
16169,9,4,1822.97,4,2,3,423,Champions,1822.97
16170,51,20,6869.0,3,3,4,334,Loyal,6869.0
16171,60,1,73.2,3,1,1,311,Needs Attention,73.2
16172,96,8,1884.55,3,3,3,333,Loyal,1884.55
16173,16,6,1418.32,4,3,3,433,Champions,1418.32
16174,127,7,2246.75,2,3,3,233,At Risk,2246.75
16175,95,7,1836.44,3,3,3,333,Loyal,1836.44
16176,422,4,2052.69,1,2,3,123,At Risk,2052.69
16177,51,8,2247.31,3,3,3,333,Loyal,2247.31
16178,139,2,612.6,2,1,2,212,Needs Attention,612.6
16179,61,1,215.83,3,1,1,311,Needs Attention,215.83
16180,101,13,16249.87,2,3,4,234,At Risk,16249.87
16181,74,1,305.54,3,1,1,311,Needs Attention,305.54
16182,73,9,9971.65,3,3,4,334,Loyal,9971.65
16183,68,4,1077.81,3,2,3,323,Loyal,1077.81
16184,65,6,1158.79,3,3,3,333,Loyal,1158.79
16185,17,3,644.72,4,2,2,422,Needs Attention,644.72
16186,23,26,9026.11,4,3,4,434,Champions,9026.11
16187,32,15,6911.44,3,3,4,334,Loyal,6911.44
16188,45,5,1087.66,3,2,3,323,Loyal,1087.66
16189,16,2,215.48,4,1,1,411,Needs Attention,215.48
16190,41,8,2723.55,3,3,4,334,Loyal,2723.55
16191,3,24,15688.02,4,3,4,434,Champions,15688.02
16192,736,1,351.3,1,1,2,112,Needs Attention,351.3
16193,237,2,630.43,2,1,2,212,Needs Attention,630.43
16194,376,1,308.6,2,1,1,211,Lost,308.6
16195,724,1,323.25,1,1,1,111,Lost,323.25
16196,489,1,93.3,1,1,1,111,Lost,93.3
16197,470,9,2016.71,1,3,3,133,At Risk,2016.71
16198,76,2,1030.04,3,1,3,313,Loyal,1030.04
16199,393,7,942.75,1,3,3,133,At Risk,942.75
16200,5,12,5643.45,4,3,4,434,Champions,5643.45
16201,4,5,2112.12,4,2,3,423,Champions,2112.12
16202,361,9,2501.99,2,3,4,234,At Risk,2501.99
16203,59,6,1114.54,3,3,3,333,Loyal,1114.54
16204,24,3,944.24,4,2,3,423,Champions,944.24
16205,31,7,1830.61,3,3,3,333,Loyal,1830.61
16206,55,13,2602.32,3,3,4,334,Loyal,2602.32
16207,26,1,394.38,4,1,2,412,Needs Attention,394.38
16208,45,10,3440.45,3,3,4,334,Loyal,3440.45
16209,89,9,4146.78,3,3,4,334,Loyal,4146.78
16210,2,35,38489.51,4,3,4,434,Champions,38489.51
16211,89,3,1090.59,3,2,3,323,Loyal,1090.59
16212,20,4,1293.71,4,2,3,423,Champions,1293.71
16213,79,1,159.0,3,1,1,311,Needs Attention,159.0
16214,171,4,2038.25,2,2,3,223,At Risk,2038.25
16215,81,1,242.35,3,1,1,311,Needs Attention,242.35
16216,268,1,914.93,2,1,3,213,Needs Attention,914.93
16217,236,2,304.25,2,1,1,211,Lost,304.25
16218,30,13,4439.97,3,3,4,334,Loyal,4439.97
16219,501,1,40.8,1,1,1,111,Lost,40.8
16221,37,9,2235.51,3,3,3,333,Loyal,2235.51
16222,319,2,1345.22,2,1,3,213,Needs Attention,1345.22
16223,375,2,1102.35,2,1,3,213,Needs Attention,1102.35
16224,58,5,1616.54,3,2,3,323,Loyal,1616.54
16225,45,15,2867.41,3,3,4,334,Loyal,2867.41
16226,204,5,672.17,2,2,2,222,At Risk,672.17
16227,226,3,1027.22,2,2,3,223,At Risk,1027.22
16228,386,3,890.81,1,2,2,122,At Risk,890.81
16229,88,6,2867.86,3,3,4,334,Loyal,2867.86
16230,190,2,542.03,2,1,2,212,Needs Attention,542.03
16231,380,4,1078.22,2,2,3,223,At Risk,1078.22
16232,44,7,2712.97,3,3,4,334,Loyal,2712.97
16233,72,9,1965.71,3,3,3,333,Loyal,1965.71
16234,477,3,333.18,1,2,1,121,Needs Attention,333.18
16235,41,9,2053.71,3,3,3,333,Loyal,2053.71
16236,79,1,432.2,3,1,2,312,Needs Attention,432.2
16237,438,1,136.65,1,1,1,111,Lost,136.65
16238,423,1,63.66,1,1,1,111,Lost,63.66
16239,57,6,1492.2,3,3,3,333,Loyal,1492.2
16240,25,2,3718.8,4,1,4,414,Loyal,3718.8
16241,10,16,4329.31,4,3,4,434,Champions,4329.31
16242,9,14,7474.4,4,3,4,434,Champions,7474.4
16243,34,2,409.1,3,1,2,312,Needs Attention,409.1
16244,212,2,2579.38,2,1,4,214,Needs Attention,2579.38
16245,24,3,1413.66,4,2,3,423,Champions,1413.66
16246,460,2,827.25,1,1,2,112,Needs Attention,827.25
16247,171,1,114.56,2,1,1,211,Lost,114.56
16248,62,1,152.94,3,1,1,311,Needs Attention,152.94
16249,53,5,1800.07,3,2,3,323,Loyal,1800.07
16250,262,3,791.38,2,2,2,222,At Risk,791.38
16251,513,1,128.31,1,1,1,111,Lost,128.31
16252,383,1,295.09,1,1,1,111,Lost,295.09
16253,67,7,7310.15,3,3,4,334,Loyal,7310.15
16254,379,3,985.14,2,2,3,223,At Risk,985.14
16255,17,15,4906.8,4,3,4,434,Champions,4906.8
16256,267,3,1629.37,2,2,3,223,At Risk,1629.37
16257,177,1,46.95,2,1,1,211,Lost,46.95
16258,46,15,11942.52,3,3,4,334,Loyal,11942.52
16259,411,3,361.94,1,2,2,122,At Risk,361.94
16260,51,1,1035.45,3,1,3,313,Loyal,1035.45
16261,18,6,1059.45,4,3,3,433,Champions,1059.45
16262,379,1,755.15,2,1,2,212,Needs Attention,755.15
16263,424,1,351.01,1,1,2,112,Needs Attention,351.01
16264,439,2,837.53,1,1,2,112,Needs Attention,837.53
16265,10,12,6935.17,4,3,4,434,Champions,6935.17
16266,74,14,1757.95,3,3,3,333,Loyal,1757.95
16267,592,1,186.66,1,1,1,111,Lost,186.66
16268,72,2,667.65,3,1,2,312,Needs Attention,667.65
16269,438,1,717.57,1,1,2,112,Needs Attention,717.57
16270,354,1,1141.24,2,1,3,213,Needs Attention,1141.24
16271,3,10,3463.02,4,3,4,434,Champions,3463.02
16272,117,1,411.7,2,1,2,212,Needs Attention,411.7
16273,649,2,336.04,1,1,1,111,Lost,336.04
16274,374,1,715.9,2,1,2,212,Needs Attention,715.9
16275,197,3,2151.11,2,2,3,223,At Risk,2151.11
16276,177,3,2629.39,2,2,4,224,At Risk,2629.39
16277,734,1,188.69,1,1,1,111,Lost,188.69
16278,101,3,1117.84,2,2,3,223,At Risk,1117.84
16279,22,9,5705.08,4,3,4,434,Champions,5705.08
16280,726,1,238.05,1,1,1,111,Lost,238.05
16281,73,3,3424.02,3,2,4,324,Loyal,3424.02
16282,340,3,1307.58,2,2,3,223,At Risk,1307.58
16283,6,8,4403.82,4,3,4,434,Champions,4403.82
16284,32,3,1029.77,3,2,3,323,Loyal,1029.77
16285,647,1,176.9,1,1,1,111,Lost,176.9
16286,478,2,328.95,1,1,1,111,Lost,328.95
16287,170,5,1006.98,2,2,3,223,At Risk,1006.98
16288,471,1,129.85,1,1,1,111,Lost,129.85
16289,463,1,136.31,1,1,1,111,Lost,136.31
16290,465,4,2069.3,1,2,3,123,At Risk,2069.3
16291,683,1,117.72,1,1,1,111,Lost,117.72
16292,122,5,1253.76,2,2,3,223,At Risk,1253.76
16293,22,15,4657.95,4,3,4,434,Champions,4657.95
16294,477,1,126.05,1,1,1,111,Lost,126.05
16295,10,4,1328.55,4,2,3,423,Champions,1328.55
16296,627,4,1313.67,1,2,3,123,At Risk,1313.67
16297,269,1,301.9,2,1,1,211,Lost,301.9
16298,23,7,1085.7,4,3,3,433,Champions,1085.7
16299,478,1,193.65,1,1,1,111,Lost,193.65
16300,431,3,1392.43,1,2,3,123,At Risk,1392.43
16301,737,1,107.33,1,1,1,111,Lost,107.33
16302,127,1,233.22,2,1,1,211,Lost,233.22
16303,26,7,7928.27,4,3,4,434,Champions,7928.27
16304,695,1,381.66,1,1,2,112,Needs Attention,381.66
16305,139,1,361.22,2,1,2,212,Needs Attention,361.22
16306,214,7,1192.82,2,3,3,233,At Risk,1192.82
16307,430,3,1194.92,1,2,3,123,At Risk,1194.92
16308,38,7,5120.0,3,3,4,334,Loyal,5120.0
16309,107,2,706.57,2,1,2,212,Needs Attention,706.57
16310,415,2,460.08,1,1,2,112,Needs Attention,460.08
16311,18,2,616.26,4,1,2,412,Needs Attention,616.26
16312,433,1,171.15,1,1,1,111,Lost,171.15
16313,4,2,274.15,4,1,1,411,Needs Attention,274.15
16314,390,3,1491.4,1,2,3,123,At Risk,1491.4
16315,331,2,402.71,2,1,2,212,Needs Attention,402.71
16316,65,13,5744.91,3,3,4,334,Loyal,5744.91
16317,120,5,2192.51,2,2,3,223,At Risk,2192.51
16318,36,1,328.15,3,1,1,311,Needs Attention,328.15
16319,218,1,404.4,2,1,2,212,Needs Attention,404.4
16320,173,6,5628.99,2,3,4,234,At Risk,5628.99
16321,73,7,604.55,3,3,2,332,Needs Attention,604.55
16322,2,2,326.75,4,1,1,411,Needs Attention,326.75
16323,197,2,353.66,2,1,2,212,Needs Attention,353.66
16324,129,3,428.68,2,2,2,222,At Risk,428.68
16325,47,12,3597.5,3,3,4,334,Loyal,3597.5
16326,6,24,4826.99,4,3,4,434,Champions,4826.99
16327,15,16,10731.34,4,3,4,434,Champions,10731.34
16328,564,1,310.83,1,1,1,111,Lost,310.83
16329,428,4,1703.07,1,2,3,123,At Risk,1703.07
16330,18,7,634.33,4,3,2,432,Needs Attention,634.33
16331,433,6,2037.7,1,3,3,133,At Risk,2037.7
16332,29,11,2010.41,3,3,3,333,Loyal,2010.41
16333,8,22,26626.8,4,3,4,434,Champions,26626.8
16334,493,1,277.48,1,1,1,111,Lost,277.48
16335,552,7,2774.0,1,3,4,134,At Risk,2774.0
16336,421,4,3517.69,1,2,4,124,At Risk,3517.69
16337,37,1,151.05,3,1,1,311,Needs Attention,151.05
16338,158,1,214.8,2,1,1,211,Lost,214.8
16339,285,1,109.95,2,1,1,211,Lost,109.95
16340,108,3,1526.06,2,2,3,223,At Risk,1526.06
16341,25,7,3850.79,4,3,4,434,Champions,3850.79
16342,76,4,322.41,3,2,1,321,Needs Attention,322.41
16343,17,3,687.07,4,2,2,422,Needs Attention,687.07
16344,159,4,842.42,2,2,2,222,At Risk,842.42
16345,45,2,1198.74,3,1,3,313,Loyal,1198.74
16346,386,1,224.51,1,1,1,111,Lost,224.51
16347,12,11,3509.41,4,3,4,434,Champions,3509.41
16348,33,8,1798.22,3,3,3,333,Loyal,1798.22
16349,291,1,53.5,2,1,1,211,Lost,53.5
16350,22,9,2253.89,4,3,3,433,Champions,2253.89
16351,333,13,3330.03,2,3,4,234,At Risk,3330.03
16352,18,2,494.44,4,1,2,412,Needs Attention,494.44
16353,4,38,9999.46,4,3,4,434,Champions,9999.46
16354,64,5,1129.51,3,2,3,323,Loyal,1129.51
16355,376,1,416.35,2,1,2,212,Needs Attention,416.35
16356,198,6,415.87,2,3,2,232,At Risk,415.87
16357,34,4,868.37,3,2,2,322,Needs Attention,868.37
16358,2,5,2919.65,4,2,4,424,Champions,2919.65
16359,8,16,2697.75,4,3,4,434,Champions,2697.75
16360,5,6,3512.53,4,3,4,434,Champions,3512.53
16361,10,4,896.66,4,2,2,422,Needs Attention,896.66
16362,33,6,946.94,3,3,3,333,Loyal,946.94
16363,54,1,109.36,3,1,1,311,Needs Attention,109.36
16364,12,2,707.04,4,1,2,412,Needs Attention,707.04
16365,18,15,3307.2,4,3,4,434,Champions,3307.2
16366,19,4,1548.13,4,2,3,423,Champions,1548.13
16367,38,3,1362.4,3,2,3,323,Loyal,1362.4
16368,3,3,640.21,4,2,2,422,Needs Attention,640.21
16369,19,7,2664.81,4,3,4,434,Champions,2664.81
16370,83,4,1320.56,3,2,3,323,Loyal,1320.56
16371,449,1,157.2,1,1,1,111,Lost,157.2
16372,34,5,1328.61,3,2,3,323,Loyal,1328.61
16373,383,2,309.49,1,1,1,111,Lost,309.49
16374,67,5,1771.45,3,2,3,323,Loyal,1771.45
16375,471,2,104.0,1,1,1,111,Lost,104.0
16376,9,2,987.01,4,1,3,413,Loyal,987.01
16377,268,2,1308.48,2,1,3,213,Needs Attention,1308.48
16378,248,3,362.95,2,2,2,222,At Risk,362.95
16379,5,4,2157.4,4,2,3,423,Champions,2157.4
16380,62,1,1780.59,3,1,3,313,Loyal,1780.59
16381,396,2,258.7,1,1,1,111,Lost,258.7
16382,409,2,353.1,1,1,2,112,Needs Attention,353.1
16383,75,7,2974.84,3,3,4,334,Loyal,2974.84
16384,90,4,1358.95,3,2,3,323,Loyal,1358.95
16385,61,5,1030.61,3,2,3,323,Loyal,1030.61
16386,29,3,1102.59,3,2,3,323,Loyal,1102.59
16387,323,5,918.55,2,2,3,223,At Risk,918.55
16388,654,1,186.05,1,1,1,111,Lost,186.05
16389,54,4,1382.07,3,2,3,323,Loyal,1382.07
16390,537,3,467.5,1,2,2,122,At Risk,467.5
16391,401,4,1103.61,1,2,3,123,At Risk,1103.61
16392,270,3,763.05,2,2,2,222,At Risk,763.05
16393,3,23,5561.66,4,3,4,434,Champions,5561.66
16394,57,5,1555.34,3,2,3,323,Loyal,1555.34
16395,61,14,3537.85,3,3,4,334,Loyal,3537.85
16396,477,1,137.8,1,1,1,111,Lost,137.8
16397,629,1,127.88,1,1,1,111,Lost,127.88
16398,155,2,1705.8,2,1,3,213,Needs Attention,1705.8
16399,20,3,641.82,4,2,2,422,Needs Attention,641.82
16400,95,9,3159.44,3,3,4,334,Loyal,3159.44
16401,2,23,6849.15,4,3,4,434,Champions,6849.15
16402,265,2,511.4,2,1,2,212,Needs Attention,511.4
16403,313,1,177.5,2,1,1,211,Lost,177.5
16404,71,1,443.05,3,1,2,312,Needs Attention,443.05
16405,303,2,167.25,2,1,1,211,Lost,167.25
16406,19,3,552.68,4,2,2,422,Needs Attention,552.68
16407,13,14,2821.65,4,3,4,434,Champions,2821.65
16408,592,1,231.93,1,1,1,111,Lost,231.93
16409,37,12,5709.04,3,3,4,334,Loyal,5709.04
16410,735,1,130.32,1,1,1,111,Lost,130.32
16411,20,4,910.19,4,2,3,423,Champions,910.19
16412,54,5,647.23,3,2,2,322,Needs Attention,647.23
16413,57,2,528.98,3,1,2,312,Needs Attention,528.98
16414,22,5,559.71,4,2,2,422,Needs Attention,559.71
16415,45,3,719.44,3,2,2,322,Needs Attention,719.44
16416,27,9,2972.88,3,3,4,334,Loyal,2972.88
16417,493,1,35.7,1,1,1,111,Lost,35.7
16418,45,5,1101.94,3,2,3,323,Loyal,1101.94
16419,113,8,1487.42,2,3,3,233,At Risk,1487.42
16420,397,1,75.0,1,1,1,111,Lost,75.0
16421,377,3,526.27,2,2,2,222,At Risk,526.27
16422,18,109,63651.47,4,3,4,434,Champions,63651.47
16423,25,1,346.12,4,1,1,411,Needs Attention,346.12
16424,192,2,443.06,2,1,2,212,Needs Attention,443.06
16425,303,1,302.7,2,1,1,211,Lost,302.7
16426,3,10,1908.25,4,3,3,433,Champions,1908.25
16427,264,2,241.06,2,1,1,211,Lost,241.06
16428,414,3,660.28,1,2,2,122,At Risk,660.28
16429,107,1,284.55,2,1,1,211,Lost,284.55
16430,58,7,1117.94,3,3,3,333,Loyal,1117.94
16431,214,3,642.81,2,2,2,222,At Risk,642.81
16432,65,1,287.4,3,1,1,311,Needs Attention,287.4
16433,29,2,384.52,3,1,2,312,Needs Attention,384.52
16434,30,12,2741.74,3,3,4,334,Loyal,2741.74
16435,513,3,1011.57,1,2,3,123,At Risk,1011.57
16436,669,3,329.34,1,2,1,121,Needs Attention,329.34
16437,382,2,301.25,1,1,1,111,Lost,301.25
16438,6,5,798.35,4,2,2,422,Needs Attention,798.35
16439,723,1,310.7,1,1,1,111,Lost,310.7
16440,8,6,3856.97,4,3,4,434,Champions,3856.97
16441,68,5,1034.43,3,2,3,323,Loyal,1034.43
16442,2,5,899.47,4,2,3,423,Champions,899.47
16443,521,1,162.24,1,1,1,111,Lost,162.24
16444,47,17,3656.58,3,3,4,334,Loyal,3656.58
16445,34,4,602.73,3,2,2,322,Needs Attention,602.73
16446,1,2,168472.5,4,1,4,414,Loyal,168472.5
16447,136,3,775.14,2,2,2,222,At Risk,775.14
16448,199,2,367.87,2,1,2,212,Needs Attention,367.87
16449,198,2,707.69,2,1,2,212,Needs Attention,707.69
16450,150,3,1505.73,2,2,3,223,At Risk,1505.73
16451,88,3,1013.15,3,2,3,323,Loyal,1013.15
16452,631,2,332.17,1,1,1,111,Lost,332.17
16453,531,2,251.71,1,1,1,111,Lost,251.71
16454,45,4,30.95,3,2,1,321,Needs Attention,30.95
16455,64,11,4384.37,3,3,4,334,Loyal,4384.37
16456,100,13,6862.91,2,3,4,234,At Risk,6862.91
16457,219,1,208.36,2,1,1,211,Lost,208.36
16458,3,30,5715.34,4,3,4,434,Champions,5715.34
16459,730,1,71.79,1,1,1,111,Lost,71.79
16460,29,3,814.72,3,2,2,322,Needs Attention,814.72
16461,178,3,1615.22,2,2,3,223,At Risk,1615.22
16462,74,3,136.0,3,2,1,321,Needs Attention,136.0
16463,22,4,1422.4,4,2,3,423,Champions,1422.4
16464,20,3,1314.68,4,2,3,423,Champions,1314.68
16465,421,2,746.24,1,1,2,112,Needs Attention,746.24
16466,34,15,3838.59,3,3,4,334,Loyal,3838.59
16467,509,7,2869.16,1,3,4,134,At Risk,2869.16
16468,75,3,787.52,3,2,2,322,Needs Attention,787.52
16469,24,5,828.91,4,2,2,422,Needs Attention,828.91
16470,52,11,2458.6,3,3,4,334,Loyal,2458.6
16471,275,4,1189.98,2,2,3,223,At Risk,1189.98
16472,435,2,789.6,1,1,2,112,Needs Attention,789.6
16473,165,4,470.83,2,2,2,222,At Risk,470.83
16474,8,7,1871.5,4,3,3,433,Champions,1871.5
16475,89,4,544.3,3,2,2,322,Needs Attention,544.3
16476,432,1,350.35,1,1,2,112,Needs Attention,350.35
16477,64,11,4320.02,3,3,4,334,Loyal,4320.02
16478,26,3,331.0,4,2,1,421,Needs Attention,331.0
16479,11,2,300.83,4,1,1,411,Needs Attention,300.83
16480,76,1,769.29,3,1,2,312,Needs Attention,769.29
16481,683,1,453.38,1,1,2,112,Needs Attention,453.38
16482,16,1,220.62,4,1,1,411,Needs Attention,220.62
16483,193,1,139.35,2,1,1,211,Lost,139.35
16484,174,2,404.3,2,1,2,212,Needs Attention,404.3
16485,78,5,2294.68,3,2,3,323,Loyal,2294.68
16486,538,1,134.36,1,1,1,111,Lost,134.36
16487,578,2,209.4,1,1,1,111,Lost,209.4
16488,34,3,498.8,3,2,2,322,Needs Attention,498.8
16489,381,2,303.7,1,1,1,111,Lost,303.7
16490,437,1,205.41,1,1,1,111,Lost,205.41
16491,47,2,1533.16,3,1,3,313,Loyal,1533.16
16492,541,1,385.56,1,1,2,112,Needs Attention,385.56
16493,80,7,2132.09,3,3,3,333,Loyal,2132.09
16494,297,1,826.53,2,1,2,212,Needs Attention,826.53
16495,4,3,684.41,4,2,2,422,Needs Attention,684.41
16496,9,6,2330.77,4,3,4,434,Champions,2330.77
16497,50,23,6695.28,3,3,4,334,Loyal,6695.28
16498,162,2,100.97,2,1,1,211,Lost,100.97
16499,361,8,2578.34,2,3,4,234,At Risk,2578.34
16500,5,9,843.91,4,3,2,432,Needs Attention,843.91
16501,384,1,1237.23,1,1,3,113,Needs Attention,1237.23
16502,621,2,266.5,1,1,1,111,Lost,266.5
16503,107,11,3614.34,2,3,4,234,At Risk,3614.34
16504,26,1,484.38,4,1,2,412,Needs Attention,484.38
16505,32,1,777.6,3,1,2,312,Needs Attention,777.6
16506,20,2,90.3,4,1,1,411,Needs Attention,90.3
16507,573,1,152.76,1,1,1,111,Lost,152.76
16508,631,1,248.8,1,1,1,111,Lost,248.8
16509,297,1,363.7,2,1,2,212,Needs Attention,363.7
16510,373,6,2100.0,2,3,3,233,At Risk,2100.0
16511,22,6,1819.02,4,3,3,433,Champions,1819.02
16513,5,4,874.59,4,2,2,422,Needs Attention,874.59
16515,53,10,3216.3,3,3,4,334,Loyal,3216.3
16516,31,1,101.7,3,1,1,311,Needs Attention,101.7
16517,278,1,162.7,2,1,1,211,Lost,162.7
16518,62,4,959.37,3,2,3,323,Loyal,959.37
16519,26,4,556.26,4,2,2,422,Needs Attention,556.26
16520,187,6,2482.62,2,3,4,234,At Risk,2482.62
16521,416,3,1148.01,1,2,3,123,At Risk,1148.01
16522,436,2,433.36,1,1,2,112,Needs Attention,433.36
16523,2,28,11916.33,4,3,4,434,Champions,11916.33
16524,447,2,308.14,1,1,1,111,Lost,308.14
16525,3,48,24582.64,4,3,4,434,Champions,24582.64
16526,172,2,717.21,2,1,2,212,Needs Attention,717.21
16527,82,2,1272.44,3,1,3,313,Loyal,1272.44
16528,4,1,244.41,4,1,1,411,Needs Attention,244.41
16529,191,4,2012.0,2,2,3,223,At Risk,2012.0
16530,669,1,48.35,1,1,1,111,Lost,48.35
